vehicle_id,model,date,battery_health_pct,range_km,charge_cycles,temperature_c,mileage_km
EV-001,Rivian EDV,2024-12-23,93.85,253.47,154,23.2,48132.11
EV-001,Rivian EDV,2024-12-24,95.44,250.03,195,25.45,40480.25
EV-001,Rivian EDV,2024-12-25,93.04,253.15,209,22.36,31762.33
EV-001,Rivian EDV,2024-12-26,95.21,262.46,206,26.93,33432.43
EV-001,Rivian EDV,2024-12-27,93.74,252.06,224,34.11,54336.3
EV-001,Rivian EDV,2024-12-28,94.74,260.96,240,20.24,50458.4
EV-001,Rivian EDV,2024-12-29,92.78,254.82,220,34.47,39937.55
EV-001,Rivian EDV,2024-12-30,93.78,256.09,238,29.87,29441.24
EV-001,Rivian EDV,2024-12-31,93.0,252.63,220,29.92,51282.93
EV-002,Rivian EDV,2024-01-01,91.67,312.6,0,29.35,0.0
EV-002,Rivian EDV,2024-01-02,91.66,312.55,0,33.6,129.57
EV-002,Rivian EDV,2024-01-03,91.65,312.5,0,24.69,262.77
EV-002,Rivian EDV,2024-01-04,91.65,312.47,1,43.35,374.56
EV-002,Rivian EDV,2024-01-05,91.62,312.41,2,32.67,479.44
EV-002,Rivian EDV,2024-01-06,91.64,312.49,2,24.69,713.96
EV-002,Rivian EDV,2024-01-07,91.59,312.29,3,21.15,637.53
EV-002,Rivian EDV,2024-01-08,91.6,312.43,3,26.84,895.01
EV-002,Rivian EDV,2024-01-09,91.57,312.12,5,21.85,1047.15
EV-002,Rivian EDV,2024-01-10,91.55,312.38,4,39.12,1324.66
EV-002,Rivian EDV,2024-01-11,91.58,312.17,5,25.07,1067.61
EV-002,Rivian EDV,2024-01-12,91.61,312.37,7,21.28,1120.3
EV-002,Rivian EDV,2024-01-13,91.55,312.22,8,25.2,1797.82
EV-002,Rivian EDV,2024-01-14,91.49,312.24,8,18.43,1516.51
EV-002,Rivian EDV,2024-01-15,91.53,312.24,5,27.83,1609.27
EV-002,Rivian EDV,2024-01-16,91.48,311.84,6,38.63,1932.27
EV-002,Rivian EDV,2024-01-17,91.57,311.8,9,27.4,1614.98
EV-002,Rivian EDV,2024-01-18,91.54,311.64,8,26.78,1729.85
EV-002,Rivian EDV,2024-01-19,91.44,311.92,11,27.87,1488.4
EV-002,Rivian EDV,2024-01-20,91.56,311.53,8,23.52,2329.28
EV-002,Rivian EDV,2024-01-21,91.49,311.92,13,28.4,3098.92
EV-002,Rivian EDV,2024-01-22,91.55,311.83,10,31.1,2907.78
EV-002,Rivian EDV,2024-01-23,91.34,311.93,13,29.76,2576.52
EV-002,Rivian EDV,2024-01-24,91.33,311.58,11,19.86,2049.94
EV-002,Rivian EDV,2024-01-25,91.51,311.9,11,29.2,2924.91
EV-002,Rivian EDV,2024-01-26,91.51,311.24,15,34.89,2135.34
EV-002,Rivian EDV,2024-01-27,91.35,311.51,11,21.57,2424.81
EV-002,Rivian EDV,2024-01-28,91.28,311.14,16,10.47,3158.56
EV-002,Rivian EDV,2024-01-29,91.41,311.31,15,28.12,4046.34
EV-002,Rivian EDV,2024-01-30,91.39,311.96,18,23.63,2787.16
EV-002,Rivian EDV,2024-01-31,91.44,311.8,14,28.74,2891.72
EV-002,Rivian EDV,2024-02-01,91.24,310.89,20,37.75,3072.21
EV-002,Rivian EDV,2024-02-02,91.36,310.7,20,33.3,3939.08
EV-002,Rivian EDV,2024-02-03,91.34,311.8,19,27.53,4810.35
EV-002,Rivian EDV,2024-02-04,91.37,310.86,23,28.68,3501.02
EV-002,Rivian EDV,2024-02-05,91.21,311.09,20,19.37,5034.16
EV-002,Rivian EDV,2024-02-06,91.34,310.56,20,30.91,5164.59
EV-002,Rivian EDV,2024-02-07,91.37,310.59,24,22.92,3779.64
EV-002,Rivian EDV,2024-02-08,91.1,311.63,17,22.27,4378.58
EV-002,Rivian EDV,2024-02-09,91.23,311.69,25,30.54,5627.24
EV-002,Rivian EDV,2024-02-10,91.27,310.25,21,21.63,6022.17
EV-002,Rivian EDV,2024-02-11,91.29,311.51,16,30.57,5116.0
EV-002,Rivian EDV,2024-02-12,91.24,310.55,28,29.17,3989.7
EV-002,Rivian EDV,2024-02-13,91.08,310.33,24,25.88,5883.24
EV-002,Rivian EDV,2024-02-14,91.31,310.89,28,15.27,5259.63
EV-002,Rivian EDV,2024-02-15,91.07,311.1,20,24.35,6163.25
EV-002,Rivian EDV,2024-02-16,91.06,311.49,21,25.65,5337.29
EV-002,Rivian EDV,2024-02-17,91.08,310.43,27,22.47,5084.93
EV-002,Rivian EDV,2024-02-18,91.02,310.73,33,22.58,6436.52
EV-002,Rivian EDV,2024-02-19,91.26,310.27,20,29.95,4605.54
EV-002,Rivian EDV,2024-02-20,90.99,311.14,32,33.23,6776.6
EV-002,Rivian EDV,2024-02-21,91.15,310.96,23,19.92,4215.41
EV-002,Rivian EDV,2024-02-22,91.25,310.2,35,30.1,7439.94
EV-002,Rivian EDV,2024-02-23,91.05,310.99,35,30.94,7083.91
EV-002,Rivian EDV,2024-02-24,91.09,311.28,28,34.64,6681.52
EV-002,Rivian EDV,2024-02-25,91.18,309.35,23,27.28,6259.21
EV-002,Rivian EDV,2024-02-26,91.36,309.82,37,32.26,5789.14
EV-002,Rivian EDV,2024-02-27,90.86,309.74,36,25.39,4642.11
EV-002,Rivian EDV,2024-02-28,90.82,309.75,28,24.78,8689.58
EV-002,Rivian EDV,2024-02-29,91.31,309.76,33,32.85,5175.64
EV-002,Rivian EDV,2024-03-01,91.22,311.37,32,32.8,6226.74
EV-002,Rivian EDV,2024-03-02,91.18,309.57,25,18.3,9286.13
EV-002,Rivian EDV,2024-03-03,90.83,309.7,35,27.37,8901.11
EV-002,Rivian EDV,2024-03-04,91.33,309.87,44,26.99,9352.71
EV-002,Rivian EDV,2024-03-05,91.01,311.16,41,22.44,5600.55
EV-002,Rivian EDV,2024-03-06,90.75,309.56,42,29.43,9770.69
EV-002,Rivian EDV,2024-03-07,90.96,309.91,34,24.08,9366.08
EV-002,Rivian EDV,2024-03-08,90.93,308.87,35,17.02,8614.0
EV-002,Rivian EDV,2024-03-09,90.9,309.63,41,28.45,6006.98
EV-002,Rivian EDV,2024-03-10,91.06,309.87,41,18.39,10766.93
EV-002,Rivian EDV,2024-03-11,90.9,309.12,38,24.26,7024.59
EV-002,Rivian EDV,2024-03-12,91.06,309.84,29,29.17,6475.34
EV-002,Rivian EDV,2024-03-13,91.11,308.36,35,19.56,9278.09
EV-002,Rivian EDV,2024-03-14,91.1,310.53,40,27.5,5872.15
EV-002,Rivian EDV,2024-03-15,91.29,310.47,30,26.14,10671.31
EV-002,Rivian EDV,2024-03-16,90.86,309.56,36,23.49,11590.52
EV-002,Rivian EDV,2024-03-17,90.99,310.81,44,26.09,9165.06
EV-002,Rivian EDV,2024-03-18,90.61,309.54,47,23.22,12275.75
EV-002,Rivian EDV,2024-03-19,91.17,310.18,40,17.18,11903.49
EV-002,Rivian EDV,2024-03-20,90.71,309.1,38,18.5,11526.36
EV-002,Rivian EDV,2024-03-21,90.5,308.37,32,25.1,8048.69
EV-002,Rivian EDV,2024-03-22,91.21,309.02,49,28.88,7221.88
EV-002,Rivian EDV,2024-03-23,90.94,309.46,41,26.73,11487.73
EV-002,Rivian EDV,2024-03-24,91.19,310.67,42,22.08,12893.06
EV-002,Rivian EDV,2024-03-25,90.69,308.64,42,27.41,10994.57
EV-002,Rivian EDV,2024-03-26,90.47,308.82,56,28.11,11723.02
EV-002,Rivian EDV,2024-03-27,91.13,307.77,36,21.14,6960.54
EV-002,Rivian EDV,2024-03-28,90.87,309.83,47,28.65,10977.31
EV-002,Rivian EDV,2024-03-29,91.19,310.41,49,35.59,11632.13
EV-002,Rivian EDV,2024-03-30,90.47,308.35,47,22.8,11911.52
EV-002,Rivian EDV,2024-03-31,90.97,309.7,57,36.35,13121.44
EV-002,Rivian EDV,2024-04-01,90.43,307.44,48,26.5,9601.35
EV-002,Rivian EDV,2024-04-02,90.67,309.39,53,34.2,10116.71
EV-002,Rivian EDV,2024-04-03,91.05,309.14,41,34.76,14062.32
EV-002,Rivian EDV,2024-04-04,90.87,310.14,38,35.86,10081.34
EV-002,Rivian EDV,2024-04-05,91.12,309.14,46,36.37,12746.12
EV-002,Rivian EDV,2024-04-06,90.61,309.28,44,27.84,12965.95
EV-002,Rivian EDV,2024-04-07,91.05,308.77,39,29.68,11682.33
EV-002,Rivian EDV,2024-04-08,90.23,309.13,40,27.47,9094.6
EV-002,Rivian EDV,2024-04-09,91.15,307.62,53,25.78,10210.82
EV-002,Rivian EDV,2024-04-10,90.27,310.13,68,32.18,12823.54
EV-002,Rivian EDV,2024-04-11,90.33,306.6,49,26.0,15845.97
EV-002,Rivian EDV,2024-04-12,90.76,308.99,51,20.84,12678.29
EV-002,Rivian EDV,2024-04-13,90.59,307.4,66,28.86,11869.24
EV-002,Rivian EDV,2024-04-14,90.83,309.44,47,26.99,10568.46
EV-002,Rivian EDV,2024-04-15,90.13,308.16,52,25.17,13275.93
EV-002,Rivian EDV,2024-04-16,90.99,308.6,62,12.82,16907.83
EV-002,Rivian EDV,2024-04-17,90.19,307.79,61,26.28,13872.85
EV-002,Rivian EDV,2024-04-18,90.91,308.73,44,43.87,10607.76
EV-002,Rivian EDV,2024-04-19,90.07,306.45,67,18.98,13371.13
EV-002,Rivian EDV,2024-04-20,90.16,309.82,70,29.61,11226.75
EV-002,Rivian EDV,2024-04-21,90.14,306.19,49,25.94,12988.56
EV-002,Rivian EDV,2024-04-22,90.01,308.19,73,17.36,11520.62
EV-002,Rivian EDV,2024-04-23,90.87,306.9,58,35.57,13661.93
EV-002,Rivian EDV,2024-04-24,90.54,307.69,75,27.67,16666.97
EV-002,Rivian EDV,2024-04-25,90.21,307.66,78,29.71,11044.37
EV-002,Rivian EDV,2024-04-26,90.96,306.32,61,31.56,15094.78
EV-002,Rivian EDV,2024-04-27,90.0,310.17,63,10.36,15797.08
EV-002,Rivian EDV,2024-04-28,90.22,306.97,51,22.17,17033.89
EV-002,Rivian EDV,2024-04-29,90.74,309.22,81,19.72,9604.38
EV-002,Rivian EDV,2024-04-30,89.87,306.95,77,32.35,16708.57
EV-002,Rivian EDV,2024-05-01,90.89,306.53,76,31.1,16054.67
EV-002,Rivian EDV,2024-05-02,90.12,306.03,71,27.84,10517.86
EV-002,Rivian EDV,2024-05-03,90.55,308.14,51,22.71,13272.39
EV-002,Rivian EDV,2024-05-04,90.91,306.11,84,16.64,10682.47
EV-002,Rivian EDV,2024-05-05,90.42,306.13,76,29.28,10502.26
EV-002,Rivian EDV,2024-05-06,90.95,308.05,61,23.39,18179.11
EV-002,Rivian EDV,2024-05-07,89.85,308.0,85,22.36,13426.4
EV-002,Rivian EDV,2024-05-08,90.42,308.88,75,28.36,13904.02
EV-002,Rivian EDV,2024-05-09,90.19,309.38,85,29.66,15511.83
EV-002,Rivian EDV,2024-05-10,90.43,306.95,76,29.26,12916.09
EV-002,Rivian EDV,2024-05-11,90.08,305.67,83,25.05,16270.21
EV-002,Rivian EDV,2024-05-12,90.32,309.2,83,27.85,13561.93
EV-002,Rivian EDV,2024-05-13,90.82,306.59,55,17.39,18605.59
EV-002,Rivian EDV,2024-05-14,90.57,309.92,74,26.03,19717.71
EV-002,Rivian EDV,2024-05-15,90.99,308.57,84,28.93,14215.72
EV-002,Rivian EDV,2024-05-16,90.85,307.92,65,25.14,19463.59
EV-002,Rivian EDV,2024-05-17,89.76,307.48,92,33.25,15095.41
EV-002,Rivian EDV,2024-05-18,89.65,309.35,83,13.37,18025.14
EV-002,Rivian EDV,2024-05-19,89.99,309.79,62,27.19,19049.07
EV-002,Rivian EDV,2024-05-20,90.03,304.39,87,28.53,14538.18
EV-002,Rivian EDV,2024-05-21,90.81,305.37,83,29.18,11823.54
EV-002,Rivian EDV,2024-05-22,90.45,304.32,78,19.34,13732.91
EV-002,Rivian EDV,2024-05-23,90.42,307.62,59,14.22,20220.97
EV-002,Rivian EDV,2024-05-24,90.35,304.98,94,31.73,16960.69
EV-002,Rivian EDV,2024-05-25,89.67,308.45,87,21.17,18649.92
EV-002,Rivian EDV,2024-05-26,90.51,308.88,86,22.78,19211.64
EV-002,Rivian EDV,2024-05-27,90.35,305.47,67,34.75,22228.93
EV-002,Rivian EDV,2024-05-28,90.5,307.46,61,28.25,15008.3
EV-002,Rivian EDV,2024-05-29,89.68,309.53,76,21.99,15941.16
EV-002,Rivian EDV,2024-05-30,90.89,308.85,78,12.63,18371.25
EV-002,Rivian EDV,2024-05-31,90.01,309.52,81,26.85,23719.07
EV-002,Rivian EDV,2024-06-01,90.12,305.44,75,32.29,18498.96
EV-002,Rivian EDV,2024-06-02,89.41,308.77,61,32.31,21666.74
EV-002,Rivian EDV,2024-06-03,89.65,308.78,73,28.61,16608.54
EV-002,Rivian EDV,2024-06-04,90.32,309.49,75,37.29,20416.09
EV-002,Rivian EDV,2024-06-05,89.37,304.19,63,29.04,22219.09
EV-002,Rivian EDV,2024-06-06,90.16,306.96,77,29.46,13385.13
EV-002,Rivian EDV,2024-06-07,90.52,307.88,86,26.94,13371.15
EV-002,Rivian EDV,2024-06-08,89.35,303.42,101,37.97,25329.69
EV-002,Rivian EDV,2024-06-09,90.0,303.24,67,20.44,15306.66
EV-002,Rivian EDV,2024-06-10,90.64,305.37,102,24.3,20328.48
EV-002,Rivian EDV,2024-06-11,90.62,304.1,95,37.48,16328.37
EV-002,Rivian EDV,2024-06-12,90.29,303.36,79,21.91,19168.65
EV-002,Rivian EDV,2024-06-13,89.39,304.68,68,22.99,14881.69
EV-002,Rivian EDV,2024-06-14,89.26,305.8,77,40.54,19807.97
EV-002,Rivian EDV,2024-06-15,89.71,308.77,80,26.92,20538.54
EV-002,Rivian EDV,2024-06-16,90.11,308.97,75,36.24,19312.44
EV-002,Rivian EDV,2024-06-17,90.48,308.9,109,25.42,26350.83
EV-002,Rivian EDV,2024-06-18,90.49,302.79,118,31.53,23142.49
EV-002,Rivian EDV,2024-06-19,89.15,305.33,81,40.15,14593.91
EV-002,Rivian EDV,2024-06-20,89.75,302.47,78,19.82,24522.7
EV-002,Rivian EDV,2024-06-21,89.25,302.67,118,30.56,24180.59
EV-002,Rivian EDV,2024-06-22,90.52,305.84,106,28.11,17263.19
EV-002,Rivian EDV,2024-06-23,89.68,304.48,78,36.9,20864.63
EV-002,Rivian EDV,2024-06-24,90.77,309.04,88,30.13,26966.72
EV-002,Rivian EDV,2024-06-25,90.38,304.61,82,33.29,24342.37
EV-002,Rivian EDV,2024-06-26,90.61,306.02,72,25.29,20969.4
EV-002,Rivian EDV,2024-06-27,89.6,308.2,86,32.47,28383.95
EV-002,Rivian EDV,2024-06-28,90.69,303.57,91,26.91,19940.0
EV-002,Rivian EDV,2024-06-29,89.41,302.39,123,16.8,25740.71
EV-002,Rivian EDV,2024-06-30,90.31,304.9,91,34.05,23988.02
EV-002,Rivian EDV,2024-07-01,90.32,307.56,122,28.09,17775.62
EV-002,Rivian EDV,2024-07-02,90.68,308.68,82,22.28,27329.52
EV-002,Rivian EDV,2024-07-03,90.23,301.92,105,39.86,22325.8
EV-002,Rivian EDV,2024-07-04,89.34,306.81,93,18.61,28032.6
EV-002,Rivian EDV,2024-07-05,88.98,302.24,97,27.23,22283.39
EV-002,Rivian EDV,2024-07-06,90.35,304.44,85,37.07,19920.21
EV-002,Rivian EDV,2024-07-07,89.12,307.28,79,12.37,27235.61
EV-002,Rivian EDV,2024-07-08,89.14,306.31,114,29.19,26779.38
EV-002,Rivian EDV,2024-07-09,89.47,307.65,125,17.33,21663.47
EV-002,Rivian EDV,2024-07-10,90.64,307.8,120,29.92,15280.18
EV-002,Rivian EDV,2024-07-11,89.91,304.75,79,21.48,18899.2
EV-002,Rivian EDV,2024-07-12,90.7,303.11,133,21.49,18903.09
EV-002,Rivian EDV,2024-07-13,89.41,302.96,126,17.65,20568.58
EV-002,Rivian EDV,2024-07-14,89.3,302.33,88,23.93,21386.68
EV-002,Rivian EDV,2024-07-15,88.92,302.35,136,24.41,24941.2
EV-002,Rivian EDV,2024-07-16,89.38,308.04,110,36.53,26938.9
EV-002,Rivian EDV,2024-07-17,90.35,302.46,113,31.9,20537.51
EV-002,Rivian EDV,2024-07-18,89.25,302.58,85,18.98,24100.56
EV-002,Rivian EDV,2024-07-19,89.65,305.64,135,31.21,27429.23
EV-002,Rivian EDV,2024-07-20,89.73,301.17,122,33.33,27802.02
EV-002,Rivian EDV,2024-07-21,88.92,306.34,129,24.65,21583.46
EV-002,Rivian EDV,2024-07-22,88.67,301.58,123,21.4,28047.4
EV-002,Rivian EDV,2024-07-23,89.5,300.79,111,21.45,29150.88
EV-002,Rivian EDV,2024-07-24,89.14,305.35,83,25.68,30159.56
EV-002,Rivian EDV,2024-07-25,90.61,302.68,142,18.89,28096.27
EV-002,Rivian EDV,2024-07-26,88.94,303.93,142,25.86,17415.63
EV-002,Rivian EDV,2024-07-27,89.58,302.46,137,30.95,25837.05
EV-002,Rivian EDV,2024-07-28,89.79,307.32,137,24.84,19349.61
EV-002,Rivian EDV,2024-07-29,89.97,305.96,138,34.36,21007.86
EV-002,Rivian EDV,2024-07-30,89.29,303.55,137,31.7,32174.75
EV-002,Rivian EDV,2024-07-31,90.58,302.64,88,17.34,22162.93
EV-002,Rivian EDV,2024-08-01,89.85,303.05,106,30.45,29525.19
EV-002,Rivian EDV,2024-08-02,89.73,307.73,135,24.79,28854.8
EV-002,Rivian EDV,2024-08-03,89.88,307.81,110,17.76,33444.52
EV-002,Rivian EDV,2024-08-04,89.2,302.48,127,25.84,30256.24
EV-002,Rivian EDV,2024-08-05,90.36,305.85,104,20.04,24859.85
EV-002,Rivian EDV,2024-08-06,88.44,307.65,121,26.62,30308.71
EV-002,Rivian EDV,2024-08-07,89.03,304.52,110,22.45,24486.17
EV-002,Rivian EDV,2024-08-08,89.99,306.39,119,22.47,29158.91
EV-002,Rivian EDV,2024-08-09,88.42,302.84,93,21.98,19016.32
EV-002,Rivian EDV,2024-08-10,88.45,305.52,94,38.04,29277.45
EV-002,Rivian EDV,2024-08-11,89.96,308.0,153,36.04,22315.93
EV-002,Rivian EDV,2024-08-12,89.03,301.79,130,21.26,28630.22
EV-002,Rivian EDV,2024-08-13,88.59,299.58,97,22.49,20786.92
EV-002,Rivian EDV,2024-08-14,88.4,301.42,150,30.34,30756.6
EV-002,Rivian EDV,2024-08-15,88.99,304.35,91,20.04,28745.94
EV-002,Rivian EDV,2024-08-16,89.95,303.93,156,34.75,21678.98
EV-002,Rivian EDV,2024-08-17,88.98,299.07,98,26.0,18472.42
EV-002,Rivian EDV,2024-08-18,89.52,307.15,143,27.21,23160.29
EV-002,Rivian EDV,2024-08-19,89.51,301.29,93,32.96,29373.11
EV-002,Rivian EDV,2024-08-20,89.08,302.04,109,24.98,22258.46
EV-002,Rivian EDV,2024-08-21,88.46,301.05,94,29.58,23269.73
EV-002,Rivian EDV,2024-08-22,90.0,305.38,110,27.6,32436.77
EV-002,Rivian EDV,2024-08-23,89.07,301.57,99,23.71,36688.03
EV-002,Rivian EDV,2024-08-24,88.51,300.28,152,28.46,22661.32
EV-002,Rivian EDV,2024-08-25,89.02,300.82,147,32.46,28846.67
EV-002,Rivian EDV,2024-08-26,90.31,304.31,160,34.44,24158.97
EV-002,Rivian EDV,2024-08-27,89.59,299.26,143,42.18,34174.84
EV-002,Rivian EDV,2024-08-28,89.38,301.75,113,24.36,27696.87
EV-002,Rivian EDV,2024-08-29,88.9,298.75,101,38.32,35181.05
EV-002,Rivian EDV,2024-08-30,89.75,303.46,98,28.15,20447.57
EV-002,Rivian EDV,2024-08-31,89.26,298.73,104,16.48,34300.73
EV-002,Rivian EDV,2024-09-01,89.45,301.32,116,26.33,20896.0
EV-002,Rivian EDV,2024-09-02,89.99,301.19,162,26.32,35556.86
EV-002,Rivian EDV,2024-09-03,88.75,306.59,119,21.49,29815.31
EV-002,Rivian EDV,2024-09-04,89.11,304.13,125,23.05,36132.26
EV-002,Rivian EDV,2024-09-05,88.47,304.59,167,27.25,26871.79
EV-002,Rivian EDV,2024-09-06,89.16,298.25,165,29.97,21963.15
EV-002,Rivian EDV,2024-09-07,89.44,302.07,137,30.2,33538.82
EV-002,Rivian EDV,2024-09-08,88.31,298.96,156,26.12,28899.35
EV-002,Rivian EDV,2024-09-09,88.87,305.94,151,31.33,24788.7
EV-002,Rivian EDV,2024-09-10,90.1,305.87,101,22.49,34787.29
EV-002,Rivian EDV,2024-09-11,88.54,302.29,113,23.74,22460.62
EV-002,Rivian EDV,2024-09-12,89.83,302.2,148,20.45,25405.19
EV-002,Rivian EDV,2024-09-13,90.24,303.47,120,34.13,28995.07
EV-002,Rivian EDV,2024-09-14,89.28,301.9,156,40.53,34996.12
EV-002,Rivian EDV,2024-09-15,89.93,302.28,135,29.97,31630.88
EV-002,Rivian EDV,2024-09-16,90.07,301.14,112,33.55,27706.92
EV-002,Rivian EDV,2024-09-17,90.0,300.2,120,33.15,25049.78
EV-002,Rivian EDV,2024-09-18,89.04,303.0,105,26.59,37432.79
EV-002,Rivian EDV,2024-09-19,90.18,302.39,148,36.79,26268.59
EV-002,Rivian EDV,2024-09-20,90.33,299.73,147,33.98,38631.92
EV-002,Rivian EDV,2024-09-21,88.18,298.41,144,34.58,30651.33
EV-002,Rivian EDV,2024-09-22,89.86,298.24,176,24.25,31085.77
EV-002,Rivian EDV,2024-09-23,90.14,303.15,170,27.74,22705.2
EV-002,Rivian EDV,2024-09-24,87.99,303.1,150,28.35,42037.89
EV-002,Rivian EDV,2024-09-25,90.15,300.29,113,35.2,30733.64
EV-002,Rivian EDV,2024-09-26,87.64,301.2,133,25.05,26256.8
EV-002,Rivian EDV,2024-09-27,89.37,303.18,113,24.37,37211.14
EV-002,Rivian EDV,2024-09-28,88.53,299.5,109,14.77,26399.03
EV-002,Rivian EDV,2024-09-29,88.51,301.89,109,31.59,33693.6
EV-002,Rivian EDV,2024-09-30,90.12,298.77,157,32.01,38918.01
EV-002,Rivian EDV,2024-10-01,88.24,298.32,152,30.46,35520.79
EV-002,Rivian EDV,2024-10-02,88.25,305.23,126,22.83,41589.01
EV-002,Rivian EDV,2024-10-03,88.22,297.05,173,38.2,41711.94
EV-002,Rivian EDV,2024-10-04,88.68,300.05,123,34.43,32662.09
EV-002,Rivian EDV,2024-10-05,88.29,304.03,128,21.46,27019.66
EV-002,Rivian EDV,2024-10-06,89.09,296.89,154,23.29,26514.38
EV-002,Rivian EDV,2024-10-07,90.05,299.2,144,31.06,40235.81
EV-002,Rivian EDV,2024-10-08,89.5,299.2,134,34.18,43590.26
EV-002,Rivian EDV,2024-10-09,88.46,303.3,135,31.58,27494.22
EV-002,Rivian EDV,2024-10-10,88.57,303.94,169,22.31,41090.24
EV-002,Rivian EDV,2024-10-11,88.04,298.28,129,29.56,31088.85
EV-002,Rivian EDV,2024-10-12,89.01,306.54,136,24.77,23567.82
EV-002,Rivian EDV,2024-10-13,87.72,304.09,162,28.57,30270.87
EV-002,Rivian EDV,2024-10-14,87.66,296.66,142,26.42,43646.06
EV-002,Rivian EDV,2024-10-15,87.36,297.33,188,30.82,24589.58
EV-002,Rivian EDV,2024-10-16,89.95,295.27,143,18.79,40418.01
EV-002,Rivian EDV,2024-10-17,87.88,296.85,202,21.9,23720.28
EV-002,Rivian EDV,2024-10-18,89.16,297.66,165,26.54,30561.47
EV-002,Rivian EDV,2024-10-19,88.3,304.05,118,31.73,41167.39
EV-002,Rivian EDV,2024-10-20,90.09,296.93,171,35.97,36645.99
EV-002,Rivian EDV,2024-10-21,88.36,296.55,169,28.87,41318.29
EV-002,Rivian EDV,2024-10-22,88.89,298.35,152,28.14,29001.46
EV-002,Rivian EDV,2024-10-23,88.42,295.69,200,30.21,28691.54
EV-002,Rivian EDV,2024-10-24,87.23,295.0,176,15.4,42872.88
EV-002,Rivian EDV,2024-10-25,88.05,299.57,123,39.72,39992.35
EV-002,Rivian EDV,2024-10-26,89.06,295.36,134,24.97,35888.6
EV-002,Rivian EDV,2024-10-27,88.09,298.23,178,23.55,39262.57
EV-002,Rivian EDV,2024-10-28,88.36,304.42,184,25.09,35040.54
EV-002,Rivian EDV,2024-10-29,88.14,296.44,136,37.32,44409.82
EV-002,Rivian EDV,2024-10-30,87.72,294.89,169,33.12,36081.13
EV-002,Rivian EDV,2024-10-31,88.93,304.65,173,30.32,38503.2
EV-002,Rivian EDV,2024-11-01,88.33,302.17,126,26.77,25174.55
EV-002,Rivian EDV,2024-11-02,88.84,305.44,178,21.22,45606.16
EV-002,Rivian EDV,2024-11-03,87.41,304.04,190,31.74,31596.92
EV-002,Rivian EDV,2024-11-04,87.66,294.15,125,29.52,48624.15
EV-002,Rivian EDV,2024-11-05,88.69,295.95,129,32.92,33008.1
EV-002,Rivian EDV,2024-11-06,89.91,294.3,199,26.76,26561.67
EV-002,Rivian EDV,2024-11-07,89.46,303.53,168,23.52,31561.83
EV-002,Rivian EDV,2024-11-08,89.79,304.27,138,27.63,31908.08
EV-002,Rivian EDV,2024-11-09,87.6,302.25,153,30.88,30861.95
EV-002,Rivian EDV,2024-11-10,89.69,303.1,159,25.26,30407.93
EV-002,Rivian EDV,2024-11-11,87.54,304.45,158,29.09,46989.4
EV-002,Rivian EDV,2024-11-12,89.6,305.23,172,31.44,45600.19
EV-002,Rivian EDV,2024-11-13,89.65,298.9,174,17.28,29013.84
EV-002,Rivian EDV,2024-11-14,88.09,302.76,173,27.52,33236.43
EV-002,Rivian EDV,2024-11-15,87.45,305.49,167,23.0,37219.17
EV-002,Rivian EDV,2024-11-16,87.75,298.85,192,30.89,33635.21
EV-002,Rivian EDV,2024-11-17,88.34,295.39,223,30.21,48522.86
EV-002,Rivian EDV,2024-11-18,88.86,303.65,176,27.69,38206.74
EV-002,Rivian EDV,2024-11-19,87.34,301.47,212,38.22,36351.84
EV-002,Rivian EDV,2024-11-20,88.98,300.24,203,26.54,50581.45
EV-002,Rivian EDV,2024-11-21,89.47,298.72,186,26.2,38730.24
EV-002,Rivian EDV,2024-11-22,87.94,303.08,184,36.86,29763.11
EV-002,Rivian EDV,2024-11-23,88.17,303.64,158,20.99,31881.45
EV-002,Rivian EDV,2024-11-24,89.43,295.21,159,21.37,36068.15
EV-002,Rivian EDV,2024-11-25,87.4,301.18,140,29.32,40974.58
EV-002,Rivian EDV,2024-11-26,87.23,295.49,149,21.39,32160.68
EV-002,Rivian EDV,2024-11-27,87.12,302.67,158,32.09,26497.3
EV-002,Rivian EDV,2024-11-28,87.12,295.43,195,24.18,38733.07
EV-002,Rivian EDV,2024-11-29,88.83,304.69,181,30.75,51168.5
EV-002,Rivian EDV,2024-11-30,89.86,302.03,154,29.75,39226.81
EV-002,Rivian EDV,2024-12-01,88.43,295.71,149,26.88,39858.71
EV-002,Rivian EDV,2024-12-02,88.54,297.86,235,24.84,49124.63
EV-002,Rivian EDV,2024-12-03,89.41,305.45,155,36.33,36137.5
EV-002,Rivian EDV,2024-12-04,88.25,297.52,227,31.05,28398.57
EV-002,Rivian EDV,2024-12-05,89.85,298.35,180,51.56,49878.57
EV-002,Rivian EDV,2024-12-06,89.42,305.46,181,24.58,43746.29
EV-002,Rivian EDV,2024-12-07,89.0,303.41,175,29.98,49143.44
EV-002,Rivian EDV,2024-12-08,88.62,295.49,149,23.61,45893.48
EV-002,Rivian EDV,2024-12-09,88.01,292.99,177,32.55,29255.57
EV-002,Rivian EDV,2024-12-10,89.88,294.34,191,23.69,37016.7
EV-002,Rivian EDV,2024-12-11,89.84,292.43,207,32.47,53356.46
EV-002,Rivian EDV,2024-12-12,89.02,297.22,208,33.21,53897.43
EV-002,Rivian EDV,2024-12-13,86.86,295.4,167,25.27,35577.66
EV-002,Rivian EDV,2024-12-14,86.57,305.5,213,33.26,55404.63
